Movie_ID,Movie_Name,Industry,Release_Year,Lead_Actor,Lead_Actress,Director,Genre,Budget_Cr,BoxOffice_Cr,IMDB_Rating,Duration_Min,Language,OTT_Platform,Awards_Won,Songs_Count,Sequel,Audience_Score
1051,Movie_364,Kollywood,2017,Actor_318,Actor_52,Director_26,Comedy,235,39.31857629,2,90,Hindi,Netflix,18,7,,78.02817252
1095,Movie_321,Mollywood,,Actor_54,Actor_216,Director_197,Romance,294,205.2844768,7,,Hindi,,14,4,,75.63956003
1387,Movie_121,Tollywood,2005,Actor_399,Actor_72,Director_163,Action,259,64.07678458,7,127,,Hotstar,16,6,,80.26310552
1221,Movie_286,Tollywood,2005,Actor_197,Actor_28,Director_194,Thriller,146,172.4258477,1,199,Telugu,Netflix,,8,,101.8092854
1484,Movie_149,Mollywood,2006,Actor_387,,Director_73,Romance,73,90.07514577,,105,,,5,6,,66.48051891
1406,Movie_84,Tollywood,2004,Actor_293,Actor_252,Director_115,Romance,93,104.4060511,5,146,Telugu,,4,6,Yes,110.9565316
1230,Movie_454,,2005,Actor_293,Actor_374,Director_51,,140,-25.71164756,3,104,,,,4,,78.13008692
1236,Movie_406,Bollywood,2004,Actor_387,,Director_113,Action,147,8.234388345,9,160,Malayalam,Amazon Prime,12,8,Yes,64.19073649
1142,Movie_466,Bollywood,2023,Actor_291,Actor_35,Director_146,Drama,191,203.4478017,6,140,Hindi,,13,,,117.9875441
1170,Movie_456,Bollywood,2000,Actor_180,Actor_201,Director_171,Thriller,15,87.54219828,7,165,Telugu,Hotstar,13,8,,86.597838
1028,Movie_231,Tollywood,1990,Actor_380,Actor_249,Director_12,,152,124.0527559,9,172,Malayalam,Amazon Prime,14,9,Yes,60.90532226
1035,Movie_288,Tollywood,2004,Actor_222,Actor_99,Director_3,Romance,296,244.5085727,2,189,Telugu,,15,6,,71.68433178
1012,Movie_161,Kollywood,2015,Actor_274,Actor_308,Director_120,Thriller,42,89.78990571,,105,Tamil,Hotstar,9,2,Yes,82.70466044
1159,Movie_272,Kollywood,1993,Actor_378,Actor_140,Director_135,Drama,212,85.26032169,10,113,Tamil,Hotstar,0,4,No,66.98277946
1326,Movie_460,Bollywood,1994,Actor_244,Actor_83,Director_134,Romance,214,196.486871,8,169,Hindi,Netflix,10,4,No,72.67815738
1186,Movie_38,,2024,Actor_154,Actor_48,Director_82,Action,5,100.9879752,10,,Malayalam,,6,8,No,53.65592793
1242,,Kollywood,2002,Actor_304,Actor_278,Director_45,Thriller,69,125.6005622,10,88,Malayalam,,16,5,,36.29610938
1085,Movie_226,Kollywood,1999,Actor_273,Actor_379,Director_127,,5,179.7453032,10,119,Tamil,Netflix,3,4,,72.12838645
1283,Movie_142,Tollywood,2000,Actor_135,Actor_248,Director_86,Action,247,100.0091715,1,154,Hindi,Hotstar,6,8,,72.80055644
1065,Movie_292,,2007,Actor_313,Actor_383,Director_115,Drama,29,163.0070779,3,86,Tamil,,2,3,,80.54239183
1169,Movie_481,Bollywood,2023,Actor_8,Actor_177,Director_167,Drama,54,90.73229821,8,109,Malayalam,Netflix,19,2,Yes,58.47620586
1044,Movie_151,Kollywood,2012,Actor_128,Actor_52,Director_179,Thriller,245,178.4911323,,197,Telugu,Netflix,13,4,No,43.18891411
1061,Movie_114,,1996,Actor_373,Actor_79,Director_9,Drama,36,133.7061656,8,145,Malayalam,Hotstar,17,1,Yes,50.69351061
1440,Movie_237,,1992,Actor_56,Actor_385,Director_151,Comedy,37,81.9676805,10,109,Hindi,Hotstar,17,1,No,91.11267514
1133,Movie_66,Bollywood,2001,Actor_126,Actor_322,Director_12,,204,105.9399666,8,147,Malayalam,,0,5,No,56.66777376
1283,Movie_361,,1996,Actor_159,Actor_64,Director_116,Thriller,238,-95.54659844,,137,,,5,1,Yes,61.15838028
1027,Movie_341,,2015,Actor_59,Actor_8,Director_88,Comedy,30,195.5018927,,134,Malayalam,Amazon Prime,8,4,Yes,63.75172872
1107,Movie_258,,2022,Actor_58,Actor_214,Director_62,Drama,46,-0.370758799,7,93,,Hotstar,1,8,Yes,57.61447661
1043,Movie_475,Kollywood,2004,Actor_140,Actor_25,Director_104,Thriller,65,14.47058714,2,156,Tamil,Amazon Prime,7,8,No,56.13578345
1339,Movie_249,Bollywood,1991,Actor_176,Actor_256,Director_73,Comedy,45,64.95851506,3,197,,Amazon Prime,19,2,Yes,52.57752871
1285,Movie_457,,1996,Actor_108,Actor_243,Director_77,Drama,134,-43.43604618,9,168,Malayalam,Netflix,3,3,,98.01313149
1445,Movie_449,,2021,Actor_211,Actor_198,Director_40,Romance,202,137.4093024,2,156,Malayalam,Netflix,,3,Yes,83.60201367
1330,Movie_331,Kollywood,1993,Actor_74,Actor_94,Director_182,Romance,291,128.8811204,7,156,Malayalam,,9,1,No,94.95641546
1127,Movie_323,Bollywood,2009,Actor_167,Actor_207,Director_135,Action,155,61.07687724,1,116,Hindi,Hotstar,0,3,No,98.98679513
1347,Movie_180,Tollywood,,Actor_357,Actor_15,Director_17,Romance,208,45.75681095,3,123,Tamil,Hotstar,10,8,Yes,23.00240405
1472,Movie_190,Kollywood,2021,Actor_304,Actor_178,Director_119,Comedy,186,44.52827705,1,85,,Amazon Prime,8,6,Yes,76.86909284
1230,Movie_407,Bollywood,2017,Actor_233,Actor_378,Director_126,,211,149.1838728,6,105,Telugu,Amazon Prime,18,5,No,58.27642732
1189,Movie_154,,2002,Actor_327,Actor_75,Director_178,Romance,151,-27.49806848,4,197,,,10,,No,92.33619289
1224,Movie_196,Bollywood,1990,Actor_372,Actor_104,Director_24,Thriller,208,67.28006566,1,93,Malayalam,Netflix,3,9,Yes,55.17057594
1384,Movie_466,Bollywood,2024,Actor_182,Actor_294,Director_2,Thriller,52,-22.3542176,5,87,Telugu,Hotstar,4,7,,48.91700487
1376,Movie_311,Bollywood,2019,Actor_122,Actor_168,Director_92,Thriller,262,161.4995564,1,103,Telugu,Hotstar,,6,,41.31908279
1282,Movie_262,Tollywood,,Actor_334,Actor_115,Director_161,Romance,143,73.10220686,,165,,Hotstar,16,5,,63.94650178
1445,Movie_419,Bollywood,2014,Actor_203,Actor_39,Director_149,Romance,176,1251,8,183,,Hotstar,17,5,No,88.29890525
1120,Movie_406,Tollywood,2005,Actor_29,Actor_364,Director_117,Action,105,199.9630111,,118,,Netflix,4,,,75.12334434
1115,Movie_427,,2008,Actor_202,Actor_273,Director_53,,191,201.314163,10,128,,,17,9,,45.9470347
1460,Movie_143,Tollywood,1990,Actor_93,Actor_135,Director_46,,298,18.23189648,2,164,Tamil,,16,,Yes,113.0531818
1232,Movie_342,,1994,Actor_329,Actor_374,Director_45,Drama,25,124.7567997,7,186,Hindi,Netflix,2,6,Yes,82.99077279
1258,Movie_316,,2011,Actor_356,Actor_232,Director_9,Action,14,189.7115216,14,142,Hindi,,10,4,,85.54820232
1358,Movie_101,Tollywood,2013,Actor_176,Actor_39,Director_6,Comedy,191,155.7181171,4,105,,,16,4,No,95.70057655
1197,Movie_244,Kollywood,,Actor_330,Actor_291,Director_51,Thriller,137,163.6264217,9,89,Hindi,Amazon Prime,7,4,,37.19568823
1455,Movie_490,Mollywood,,Actor_211,Actor_307,Director_119,Romance,37,-42.66587882,3,156,,Netflix,7,6,Yes,51.77131723
1410,Movie_12,Bollywood,1993,Actor_184,Actor_47,Director_35,Drama,73,154.4917572,6,185,,,1,1,Yes,86.46022714
1136,Movie_239,Mollywood,,Actor_95,Actor_36,Director_82,Drama,84,36.56549629,,196,,Amazon Prime,6,9,Yes,53.78523344
1317,Movie_49,Bollywood,2007,Actor_273,Actor_320,Director_181,Romance,195,153.174884,7,137,Tamil,Netflix,,2,,64.49973055
1164,Movie_42,Bollywood,2005,Actor_137,Actor_95,Director_147,Action,105,151.4246391,7,93,Malayalam,Netflix,19,2,No,68.44518694
1224,Movie_166,,2007,Actor_237,Actor_361,Director_197,Drama,289,147.1933786,6,152,Hindi,Hotstar,,5,,44.45189223
1306,Movie_82,Bollywood,2011,Actor_353,Actor_13,Director_25,,225,91.14806813,9,150,Hindi,Amazon Prime,5,4,Yes,62.78365636
1233,Movie_429,Bollywood,1991,Actor_265,Actor_146,Director_139,Action,57,205.2873088,1,118,Tamil,Amazon Prime,19,3,Yes,88.29006435
1171,Movie_291,Tollywood,2010,Actor_135,Actor_368,Director_17,Romance,164,140.8246405,9,110,Tamil,Amazon Prime,17,5,Yes,84.5890778
1151,Movie_158,Mollywood,,Actor_144,Actor_65,Director_36,Action,46,125.7212757,9,129,,Netflix,6,7,Yes,92.26029324
1462,Movie_216,Tollywood,2018,Actor_19,Actor_228,Director_96,,51,25.24713192,4,95,,Hotstar,17,,,90.19751748
1314,Movie_490,Bollywood,2015,Actor_231,Actor_242,Director_21,Thriller,163,131.6872804,5,151,Malayalam,Netflix,11,2,,78.11747851
1373,Movie_158,,2010,Actor_134,Actor_8,Director_18,Romance,188,258.2968547,3,191,Hindi,,6,6,No,76.53356997
1159,Movie_462,Tollywood,2006,Actor_114,Actor_304,Director_188,,250,-11.21459883,7,130,Tamil,,6,4,Yes,75.0666152
1095,Movie_134,Tollywood,2005,Actor_139,Actor_341,Director_146,Romance,15,158.4084878,2,94,Malayalam,,0,2,,57.45905665
1471,Movie_67,Kollywood,2020,Actor_125,Actor_43,Director_1,,158,168.4991456,8,168,Hindi,Hotstar,9,1,,49.40110553
1232,Movie_336,Bollywood,1998,Actor_204,Actor_244,Director_142,,224,238.0415524,9,190,Malayalam,Netflix,9,8,Yes,56.20805308
1179,Movie_7,,2020,Actor_61,Actor_181,Director_136,Drama,159,158.059206,6,117,Malayalam,Amazon Prime,11,5,,63.47941367
1112,Movie_436,Tollywood,2003,Actor_250,Actor_85,Director_194,Drama,287,100.8543091,9,184,,,2,,Yes,56.88348111
1317,Movie_14,Tollywood,1991,Actor_298,Actor_155,Director_51,Drama,191,133.8089259,6,158,Malayalam,,2,2,No,78.27663477
1496,Movie_73,,2003,Actor_13,Actor_275,Director_79,Thriller,66,78.55553853,3,168,,Netflix,12,8,Yes,74.03790432
1441,Movie_399,Bollywood,2022,Actor_396,Actor_23,Director_188,Thriller,152,197.5406391,10,150,Hindi,Amazon Prime,12,3,Yes,76.18646997
1051,Movie_405,Kollywood,2024,Actor_255,Actor_115,Director_162,,148,-23.91837293,3,169,Hindi,Hotstar,5,7,,77.02816132
1267,Movie_163,Tollywood,2009,Actor_85,Actor_306,Director_36,Comedy,107,60.97030601,2,151,,,2,2,No,93.91327876
1294,Movie_66,Kollywood,1991,Actor_20,Actor_299,Director_62,Romance,97,135.692459,5,161,Telugu,,14,7,No,69.82854215
1385,Movie_347,Mollywood,2008,Actor_50,Actor_99,Director_129,Drama,290,193.6744623,4,100,Malayalam,,8,4,,90.16738868
1386,Movie_130,Bollywood,2007,Actor_164,Actor_104,Director_85,Romance,123,98.89732704,6,95,Hindi,Amazon Prime,,,No,80.33170716
1112,Movie_419,Mollywood,2005,Actor_92,Actor_372,Director_42,,33,37.41300231,5,190,Malayalam,,5,1,No,92.59267073
1100,Movie_466,Mollywood,1993,Actor_88,Actor_51,Director_1,Action,34,83.13017974,6,146,Telugu,Amazon Prime,5,5,Yes,102.2925967
1112,Movie_206,Mollywood,2001,Actor_69,Actor_362,Director_54,,292,70.64307244,4,144,Malayalam,,7,4,,81.5329916
1439,Movie_276,Bollywood,2018,Actor_37,Actor_112,Director_175,Thriller,142,74.32198645,3,92,Telugu,,10,8,No,72.07536499
1080,Movie_466,Bollywood,1996,Actor_253,Actor_244,Director_100,Comedy,55,65.18569818,1,197,Tamil,Amazon Prime,18,1,No,71.94615635
1186,Movie_256,,2003,Actor_252,Actor_169,Director_39,Action,296,65.22055494,5,143,Telugu,Amazon Prime,15,2,No,60.59667841
1112,Movie_266,Kollywood,2001,Actor_140,Actor_72,Director_158,Romance,238,-37.2751258,6,140,Hindi,Hotstar,8,5,Yes,59.92455707
1001,Movie_25,Kollywood,2024,Actor_355,Actor_139,Director_7,Thriller,59,124.0122993,5,111,,Netflix,10,,Yes,88.04234327
1129,Movie_450,,1994,Actor_381,Actor_336,Director_150,Drama,296,153.9786844,5,91,,,15,,,50.72659415
1219,Movie_281,,2006,Actor_168,Actor_231,Director_121,Action,244,219.8715966,6,174,Malayalam,,5,2,,102.2954527
1053,Movie_253,Mollywood,2021,Actor_54,Actor_239,Director_178,Thriller,40,168.8320765,4,120,Tamil,Netflix,16,1,Yes,66.96553494
1342,Movie_310,,1999,Actor_386,Actor_253,Director_45,Romance,93,164.7488058,4,145,Malayalam,Netflix,15,6,,127.2415579
1484,Movie_289,Tollywood,2006,Actor_178,Actor_49,Director_74,,216,123.6809643,,184,Telugu,Netflix,19,,,56.13769146
1223,Movie_164,Kollywood,1994,Actor_297,Actor_303,Director_120,Romance,249,-41.00417488,8,87,,,,4,,75.0037784
1224,Movie_95,,1998,Actor_301,Actor_72,Director_72,Action,91,122.4112897,,138,Telugu,,17,5,Yes,62.9630146
1384,Movie_270,Tollywood,2022,Actor_359,Actor_263,Director_138,Action,244,108.9901345,8,104,,,0,3,Yes,54.13831817
1402,Movie_321,Tollywood,,Actor_106,Actor_322,Director_142,,192,182.3898672,3,84,,Amazon Prime,17,,No,91.27600702
1125,Movie_110,Tollywood,,Actor_137,Actor_222,Director_46,Action,61,145.3982907,7,124,,Hotstar,7,6,No,47.88891611
1129,Movie_336,Tollywood,2007,Actor_190,Actor_77,Director_123,Comedy,117,89.61018855,5,81,Hindi,Hotstar,9,4,No,56.47850986
1052,Movie_310,Mollywood,1998,Actor_128,Actor_62,Director_118,Drama,227,256.6521782,5,121,Telugu,Netflix,1,6,No,81.72639418
1171,Movie_238,Tollywood,2018,Actor_342,Actor_157,Director_75,Thriller,74,167.8765165,3,117,Malayalam,Netflix,8,5,,84.89921622
1217,Movie_381,Mollywood,2003,Actor_47,Actor_294,Director_6,,231,739,2,182,Tamil,,3,2,,42.16229158
1159,Movie_436,Mollywood,2014,Actor_5,Actor_125,Director_21,Romance,260,136.425103,0,82,Malayalam,Hotstar,10,4,Yes,81.6335377
1197,Movie_387,Tollywood,2004,Actor_257,Actor_229,Director_190,Romance,184,104.8945766,7,125,Telugu,Hotstar,9,2,,72.57799827
1415,Movie_483,Kollywood,1995,Actor_300,Actor_340,Director_147,Drama,188,101.3203564,3,191,Tamil,Amazon Prime,13,5,,51.64553284
1246,Movie_425,Tollywood,2018,Actor_150,Actor_161,Director_103,Action,195,-73.61752002,,181,Malayalam,,6,3,,54.22236929
1323,Movie_390,Tollywood,2004,Actor_294,Actor_29,Director_88,Action,236,26.79329995,2,101,Tamil,,18,6,No,29.33097144
1438,Movie_25,Tollywood,2018,Actor_243,Actor_114,Director_99,Romance,280,56.72582171,4,183,Telugu,Hotstar,5,5,Yes,104.3488886
1202,Movie_141,Kollywood,1993,Actor_275,Actor_79,Director_62,Drama,237,136.0507472,5,112,,Hotstar,15,2,No,90.3084083
1183,Movie_117,Bollywood,2007,Actor_208,Actor_23,Director_107,Romance,58,-32.13467908,7,195,Telugu,Amazon Prime,18,,,44.2170998
1122,Movie_482,Bollywood,2005,Actor_115,Actor_106,Director_83,Action,261,58.30661064,1,111,Hindi,Amazon Prime,18,8,,85.97815346
1400,Movie_392,Mollywood,2000,Actor_195,Actor_131,Director_181,,94,48.05455959,8,190,Tamil,,12,6,Yes,58.51955312
1254,Movie_405,Mollywood,2003,Actor_343,Actor_357,Director_152,Thriller,230,109.3403854,10,96,Telugu,Amazon Prime,11,9,No,88.29621073
1293,Movie_482,Kollywood,1992,Actor_170,Actor_173,Director_56,Action,251,136.2498487,3,199,,Hotstar,14,3,,60.07852862
1279,Movie_452,,2007,Actor_379,Actor_264,Director_190,,155,48.33500378,,161,,,7,4,Yes,62.7329181
1324,Movie_25,Bollywood,2009,Actor_82,Actor_342,Director_162,Thriller,117,54.08516699,6,135,Telugu,Hotstar,3,8,,64.23305464
1371,Movie_79,Mollywood,2014,Actor_154,Actor_373,Director_22,Comedy,273,45.5763332,4,82,Malayalam,,19,7,,56.85289317
1097,Movie_68,Bollywood,2002,Actor_141,Actor_285,Director_68,Drama,161,68.78974472,5,199,Telugu,,7,8,Yes,97.9854275
1197,Movie_173,Kollywood,1993,Actor_314,Actor_2,Director_185,,163,95.90834945,10,149,,Hotstar,,9,Yes,87.97053986
1469,Movie_444,Kollywood,2003,Actor_146,Actor_233,Director_10,Comedy,229,205.2100268,6,128,Telugu,,15,8,,72.19897077
1394,Movie_12,,2022,Actor_323,Actor_369,Director_66,Action,18,19.00048238,2,134,Hindi,,15,8,Yes,90.49136328
1239,Movie_288,,2017,Actor_122,Actor_251,Director_8,Drama,113,240.0672857,3,156,Malayalam,Amazon Prime,1,6,,37.4585657
1143,Movie_128,Kollywood,1997,Actor_252,Actor_321,Director_123,,100,1.294575858,8,198,Telugu,Hotstar,16,2,No,45.43082443
1096,Movie_96,Mollywood,2023,Actor_343,Actor_108,Director_38,Action,199,176.3713698,8,197,,Hotstar,4,7,,79.49109525
1200,Movie_92,Bollywood,1994,Actor_387,Actor_276,Director_123,Drama,62,61.93632442,1,110,Telugu,Amazon Prime,4,4,Yes,84.71073112
1123,Movie_141,Tollywood,1994,Actor_311,Actor_180,Director_62,Drama,298,27.12334596,10,160,Telugu,,11,3,No,75.58815093
1186,Movie_31,,2020,Actor_89,Actor_213,Director_156,Action,158,205.3503871,8,100,Tamil,Netflix,6,4,Yes,32.3461065
1325,Movie_334,Tollywood,1998,Actor_58,Actor_293,Director_138,Action,68,106.5402197,,95,Telugu,Netflix,4,4,,48.75330951
1463,Movie_20,Mollywood,2021,Actor_63,Actor_72,Director_45,,162,103.4789543,2,96,Hindi,Hotstar,3,3,Yes,78.33183733
1348,Movie_146,,2022,Actor_347,Actor_283,Director_65,Drama,269,77.83392896,10,175,,Amazon Prime,16,9,,118.5294458
1258,Movie_477,Tollywood,1992,Actor_308,Actor_175,Director_67,,125,53.48299526,10,80,Tamil,,5,3,Yes,94.3582533
1147,Movie_316,Mollywood,2019,Actor_382,Actor_123,Director_137,Drama,292,85.85233086,8,191,Telugu,Amazon Prime,13,2,Yes,101.546086
1251,Movie_447,Bollywood,2001,Actor_280,Actor_227,Director_133,,15,-158.15197,10,181,Malayalam,,8,1,,76.79450844
1442,Movie_390,Mollywood,2018,Actor_72,Actor_390,Director_106,Action,218,-48.29529854,5,151,Hindi,Hotstar,3,1,No,76.64981962
1419,Movie_160,,1992,Actor_9,Actor_301,Director_138,Action,166,131.3854575,1,144,Hindi,Hotstar,10,5,,49.33029065
1402,Movie_349,Kollywood,2015,Actor_366,Actor_83,Director_140,Romance,109,194.6221896,8,145,Hindi,Netflix,19,5,No,89.03644106
1345,Movie_43,Bollywood,2019,Actor_94,Actor_253,Director_82,,151,209.0845235,5,190,Tamil,Amazon Prime,,9,No,68.53636595
1450,Movie_254,Tollywood,1998,Actor_373,Actor_146,Director_58,Romance,186,23.44012117,1,116,Telugu,Hotstar,15,4,No,83.85464751
1146,Movie_130,,2015,Actor_339,Actor_120,Director_149,Romance,41,115.425724,4,103,Hindi,Amazon Prime,15,5,No,70.61372706
1147,Movie_60,Kollywood,1991,Actor_336,Actor_65,Director_149,Comedy,86,-75.47800843,1,170,Telugu,Hotstar,15,6,,75.5823685
1351,Movie_151,Mollywood,1992,Actor_152,Actor_281,Director_193,Drama,16,71.88884257,9,163,Malayalam,,5,,,68.24543767
1198,Movie_467,Kollywood,1993,Actor_356,Actor_283,Director_131,Thriller,8,165.8953791,10,190,Telugu,,14,7,No,74.49249396
1307,Movie_287,,2014,Actor_40,Actor_391,Director_69,Comedy,47,98.60021235,2,141,Telugu,Netflix,2,9,No,90.00153115
1488,Movie_499,,2002,Actor_359,Actor_106,Director_89,Drama,55,73.46017663,8,100,Telugu,Hotstar,8,6,No,44.67540942
1416,Movie_5,Kollywood,2024,Actor_62,Actor_300,Director_64,Thriller,265,98.93688417,4,185,,Netflix,0,1,No,40.14155147
1423,Movie_467,Mollywood,2012,Actor_254,Actor_107,Director_177,Romance,138,202.6278042,9,116,Tamil,Netflix,10,8,No,78.51729155
1127,Movie_418,Kollywood,1998,Actor_69,Actor_36,Director_72,Thriller,91,80.42386746,2,114,Telugu,Hotstar,5,2,No,98.81148596
1038,Movie_266,,1991,Actor_398,Actor_147,Director_17,Action,60,105.811537,3,117,Hindi,Hotstar,4,9,Yes,103.8548923
1337,Movie_345,,2020,Actor_245,Actor_262,Director_73,Action,221,221.5515678,2,132,,,17,7,No,45.51179565
1359,Movie_130,Tollywood,1991,Actor_365,Actor_159,Director_160,,72,771,10,94,Telugu,Netflix,,7,Yes,61.94252329
1128,Movie_382,Tollywood,2021,Actor_170,Actor_265,Director_70,Drama,48,-30.92185411,5,193,,,11,,,40.41569491
1266,Movie_267,Bollywood,2007,Actor_178,Actor_202,Director_113,Comedy,147,209.4726415,,189,Tamil,Amazon Prime,6,,,58.98776747
1475,Movie_178,,2002,Actor_189,Actor_155,Director_21,Romance,46,181.2475848,1,121,,Amazon Prime,1,5,No,92.4569619
1440,Movie_253,Tollywood,1994,Actor_260,Actor_13,Director_135,Drama,143,-77.33324128,3,173,Hindi,Netflix,6,8,,69.74216433
1472,Movie_415,Kollywood,1999,Actor_72,Actor_297,Director_7,Romance,77,89.58518492,1,83,Telugu,Netflix,8,,,62.52251841
1433,Movie_56,Mollywood,2014,Actor_17,Actor_384,Director_111,Action,271,98.22698523,10,186,Hindi,Hotstar,19,1,No,80.90171513
1150,Movie_463,Kollywood,2023,Actor_370,Actor_322,Director_27,Comedy,198,209.492063,8,195,Malayalam,Hotstar,7,3,,54.0989582
1414,Movie_457,Mollywood,2019,Actor_341,Actor_85,Director_8,Comedy,159,98.84946548,4,118,,Netflix,8,9,,101.8595673
1477,Movie_471,Tollywood,1996,Actor_57,Actor_280,Director_28,Action,250,900,3,158,,Netflix,9,1,No,70.14569944
1297,Movie_83,Bollywood,1995,Actor_218,Actor_245,Director_194,Thriller,222,115.758884,8,102,,Amazon Prime,11,8,No,61.96411514
1098,Movie_393,Kollywood,1992,Actor_107,Actor_300,Director_199,Comedy,257,62.71276766,9,184,Tamil,,1,6,No,81.7369847
1262,Movie_99,Kollywood,2002,Actor_304,Actor_362,Director_47,Thriller,281,203.7784283,8,94,Hindi,Amazon Prime,9,,Yes,88.7857232
1251,Movie_149,Kollywood,1992,Actor_173,Actor_354,Director_86,Romance,281,36.61856112,6,169,Malayalam,Amazon Prime,2,5,No,101.9195048
1143,Movie_329,Mollywood,2015,Actor_219,Actor_316,Director_10,Comedy,76,61.16414928,3,91,Tamil,,0,6,,65.80062187
1345,Movie_156,Tollywood,2013,Actor_247,Actor_9,Director_114,,133,99.52508588,8,161,Tamil,Netflix,16,5,No,91.72113045
1111,Movie_190,Kollywood,1995,Actor_218,Actor_386,Director_33,Action,190,-7.044232043,5,149,Telugu,Netflix,0,9,Yes,72.02423224
1499,Movie_494,Kollywood,2001,Actor_373,Actor_247,Director_135,Thriller,17,241.2327371,5,161,Malayalam,Amazon Prime,4,2,,57.77239958
1059,Movie_371,Bollywood,,Actor_31,Actor_312,Director_131,,224,99.93155203,9,,,Amazon Prime,13,,Yes,54.46376942
1368,Movie_263,Bollywood,1991,Actor_368,Actor_278,Director_14,Romance,10,165.9685834,1,193,,,5,6,,48.06033113
1001,Movie_80,Tollywood,2000,Actor_47,Actor_238,Director_172,Romance,243,23.40105134,7,133,Telugu,Hotstar,8,4,No,55.16612002
1384,Movie_400,Tollywood,2023,Actor_134,Actor_203,Director_46,Comedy,116,156.9387494,8,167,,Hotstar,13,3,Yes,92.31413244
1303,Movie_252,,2015,Actor_108,Actor_247,Director_61,Comedy,232,163.7275442,,117,Hindi,Netflix,3,5,No,84.13419204
1253,Movie_97,Bollywood,2007,Actor_72,Actor_235,Director_164,,21,175.2695391,10,107,,Hotstar,0,2,,45.17576688
1139,Movie_260,,2010,Actor_327,Actor_81,Director_13,Drama,77,252.3999872,3,158,Hindi,Netflix,5,3,No,35.0721816
1452,Movie_260,Mollywood,,Actor_108,Actor_356,Director_16,Drama,16,55.34104531,8,98,Telugu,Netflix,6,7,No,47.75413688
1036,Movie_103,,2011,Actor_309,Actor_13,Director_133,Comedy,90,85.06816498,1,148,Telugu,Netflix,,1,,54.46527584
1159,Movie_40,Kollywood,2019,Actor_398,Actor_327,Director_38,Drama,184,32.38007971,8,143,Hindi,,5,2,Yes,63.93468579
1008,Movie_273,,2019,Actor_272,Actor_16,Director_178,Action,126,92.30174172,7,83,,Amazon Prime,0,3,,93.45727046
1232,Movie_101,Tollywood,1997,Actor_171,Actor_45,Director_38,,208,153.1293483,4,160,Telugu,Hotstar,7,,,59.04566282
1098,Movie_359,Mollywood,2023,Actor_116,Actor_321,Director_103,Action,74,148.8188805,,196,Telugu,,11,7,No,103.6099992
1146,Movie_380,Kollywood,1998,Actor_329,Actor_139,Director_56,Drama,112,231.2601807,7,89,Hindi,Hotstar,10,4,,36.39600215
1303,Movie_308,,2009,Actor_74,Actor_326,Director_63,Comedy,205,139.2157713,10,91,Telugu,,1,8,Yes,63.02734958
1207,Movie_221,Mollywood,2014,Actor_256,Actor_148,Director_120,Action,56,100.0449484,,148,,Hotstar,1,8,,85.71097338
